ACTOR,ROLE,TITLE,AWARD,SCORE_1,SCORE_2,NUM_REVIEWS,polarity_mean,objectivity_mean,NUMERIC_KEY
Kevin Costner,father,mollys game,0.0,84.0,81.0,34.0,0.09522093050318856,0.5417399505256648,119
Kevin Costner,al harrison,hidden figures,0.0,93.0,93.0,34.0,0.1017096366894754,0.5316995988018716,119
Kevin Costner,devil anse hatfield,hatfields & mccoys,0.0,0.0,0.0,0.0,0.0,0.0,119
Kevin Costner,jerico stewart,criminal,0.0,47.0,30.0,24.0,0.009718353305309827,0.49465137485970817,119
Kevin Costner,jim white,mcfarland usa,0.0,88.0,81.0,27.0,0.247192846835704,0.5230990024468285,119
Kevin Costner,ethan renner,3 days to kill,0.0,43.0,27.0,23.0,0.010751488095238104,0.4577728174603174,119
Kevin Costner,elliott anderson,black or white,0.0,65.0,39.0,16.0,0.109765625,0.5344184027777779,119
Kevin Costner,crash davis,regarding susan sontag,0.0,61.0,86.0,3.0,0.05000000000000001,0.31111111111111106,119
Kevin Costner,harper,jack ryan shadow recruit,0.0,53.0,54.0,29.0,0.09352514703798184,0.5396196499433106,119
Kevin Costner,sonny weaver jr,draft day,0.0,65.0,59.0,24.0,0.09289682539682538,0.4131646825396825,119
Kevin Costner,unknown,hollywood banker,0.0,0.0,0.0,0.0,0.0,0.0,119
Kevin Costner,jonathan kent,man of steel,0.0,75.0,56.0,36.0,0.12770933183879613,0.5736103336318854,119
Kevin Costner,jack dolan,the company men,0.0,55.0,67.0,33.0,0.09674838826048503,0.5232632779406973,119
Kevin Costner,john james,the new daughter,0.0,24.0,33.0,1.0,-0.09999999999999996,0.3888888888888889,119
Kevin Costner,bud johnson,swing vote,0.0,41.0,39.0,30.0,0.07905092592592593,0.5131303418803419,119
Kevin Costner,mr brooks,mr brooks,0.0,76.0,55.0,36.0,-0.0006793650793650752,0.5707289829512051,119
Kevin Costner,ben randall,the guardian,0.0,80.0,37.0,23.0,0.12434090909090909,0.5839343434343435,119
Kevin Costner,beau burroughs,rumor has it ,0.0,41.0,19.0,19.0,0.01755555555555556,0.5615364583333333,119
Kevin Costner,denny davies,the upside of anger,0.0,63.0,75.0,29.0,0.1978306878306878,0.49175,119
Kevin Costner,charley waite,open range,0.0,84.0,79.0,26.0,0.19759569905403238,0.4838536727822443,119
Kevin Costner,joe darrow,dragonfly,0.0,62.0,7.0,21.0,-0.09003968253968253,0.6640798611111112,119
Kevin Costner,murphy,3000 miles to graceland,0.0,46.0,14.0,14.0,-0.21069760101010102,0.5951515151515152,119
Kevin Costner,kenny odonnell,thirteen days,0.0,80.0,83.0,19.0,0.1692685185185185,0.5803611111111111,119
Kevin Costner,billy chapel,for love of the game,0.0,75.0,46.0,22.0,0.05641313932980599,0.5154786706349206,119
Kevin Costner,garret blake,message in a bottle,0.0,66.0,32.0,4.0,-0.04,0.47000000000000003,119
Kevin Costner,the postman,the postman,0.0,50.0,8.0,7.0,-0.13333333333333333,0.8166666666666668,119
Kevin Costner,roy mcavoy,tin cup,0.0,65.0,71.0,16.0,0.2747724189390856,0.5975035221189068,119
Kevin Costner,mariner,waterworld,0.0,43.0,46.0,12.0,0.06255822109988778,0.5853535353535353,119
Kevin Costner,wyatt earp,wyatt earp,0.0,61.0,44.0,2.0,0.2225,0.52,119
Kevin Costner,stephen simmons,the war,0.0,73.0,25.0,3.0,-0.10000000000000002,0.43333333333333335,119
Kevin Costner,robert butch haynes,a perfect world,0.0,84.0,79.0,6.0,0.3566666666666667,0.5887037037037036,119
Kevin Costner,frank farmer,the bodyguard,0.0,64.0,33.0,11.0,-0.039318181818181815,0.48287878787878785,119
Kevin Costner,robin of locksley,robin hood prince of thieves,0.0,72.0,51.0,13.0,0.13488425925925923,0.44568376068376064,119
Kevin Costner,unknown,robin hood the myth the man the movie,0.0,0.0,0.0,0.0,0.0,0.0,119
Kevin Costner,jim garrison,jfk,0.0,88.0,84.0,16.0,0.11967261904761906,0.6390873015873016,119
Kevin Costner,cochran,revenge,0.0,54.0,35.0,2.0,0.31666666666666665,0.6027777777777779,119
Kevin Costner,captain,amazing stories the movie,0.0,0.0,0.0,0.0,0.0,0.0,119
Kevin Costner,ray kinsella,field of dreams,0.0,86.0,87.0,14.0,0.11124999999999999,0.6659665532879818,119
Kevin Costner,crash davis,bull durham,0.0,82.0,97.0,13.0,0.3062542087542088,0.39954040404040403,119
Kevin Costner,lt cmdr tom farrell,no way out,0.0,72.0,91.0,13.0,0.2757187257187257,0.6164535464535466,119
Kevin Costner,eliot ness,the untouchables,0.0,89.0,82.0,17.0,0.33094104308390027,0.6342885487528346,119
Kevin Costner,john logan,sizzle beach usa,0.0,0.0,0.0,0.0,0.0,0.0,119
Kevin Costner,jake,silverado,0.0,80.0,76.0,10.0,0.05857638888888889,0.3700347222222222,119
Kevin Costner,marcus sommers,american flyers,0.0,65.0,65.0,5.0,0.21083333333333334,0.6111111111111112,119
Kevin Costner,gardner barnes,fandango,0.0,78.0,50.0,0.0,0.0,0.0,119
Kevin Costner,ted,the gunrunner,0.0,0.0,0.0,0.0,0.0,0.0,119
Kevin Costner,will bonner,stacys knights,0.0,0.0,0.0,0.0,0.0,0.0,119
Kevin Costner,newlywed husband,table for five,0.0,56.0,67.0,1.0,-0.25,0.5,119
Kevin Costner,phil pitkin,testament,0.0,74.0,82.0,3.0,-0.15,0.4777777777777777,119
Kevin Costner,frat boy 1,night shift,0.0,63.0,92.0,5.0,0.192142094017094,0.5114102564102565,119
Kevin Costner,jimmy scott,shadows run black,0.0,0.0,0.0,0.0,0.0,0.0,119
Gary Busey,jack cujo parrish,camp manna,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,coach dombrowski,mamaboy,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,arnie/god,candiland,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,wilford wexler,sharknado the 4th awakens,0.0,24.0,14.0,1.0,-0.033333333333333326,0.5666666666666667,70
Gary Busey,uncle seymour,bikini model academy,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,zacharia,mansion of blood,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,gary,confessions of a womanizer,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,chief,behaving badly,0.0,29.0,0.0,5.0,-0.29433333333333334,0.5421746031746032,70
Gary Busey,bill,matts chance,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,van sterling,bounty killer,0.0,45.0,59.0,7.0,0.03171296296296294,0.47638888888888886,70
Gary Busey,clayton,piranha 3dd,0.0,22.0,13.0,13.0,-0.1244047619047619,0.4842857142857143,70
Gary Busey,andrew borden,lizzie,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,unknown,guido,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,sheriff,hallettsville,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,tone de luca,beyond the ring,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,grady barnes,maneater,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,sentinel,succubus hell-bent,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,krutz,national lampoons homo erectus,0.0,10.0,17.0,2.0,-0.2625,0.6625000000000001,70
Gary Busey,john rouse,soft target,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,doctor,valley of the wolves iraq,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,bob katz,shut up and shoot!,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,the keeper,descansos,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,vinnie,the hard easy,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,millard findlemeyer,the gingerdead man,0.0,28.0,60.0,0.0,0.0,0.0,70
Gary Busey,marcos alfiri,chasing ghosts,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,dr brawn,buckaroo the movie,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,thorn,latin dragon,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,lapd medium michael march,border blues,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,viper,moto x kids,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,lars,el padrino the latin godfather,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,archie channinng,quigley,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,whitey ferguson,the prize fighter,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,jack pickett,ghost rock,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,mesdeg,lexie,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,felix,on the edge,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,richmond claremont,slap shot 2 breaking the ice,0.0,36.0,0.0,0.0,0.0,0.0,70
Gary Busey,bartender,sam & janet,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,tyler trout,a crack in the floor,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,micah,frost portrait of a vampire,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,himself,best actress,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,sheriff,hooded angels,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,tom canboro,tribulation,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,d a mickey casey,down n dirty,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,noah,no tomorrow,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,the hooded fang,jacob two two meets the hooded fang,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,jack reynolds,two shades of blue,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,tully,hot boyz,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,mo ginsburg,detour,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,captain church,soldier,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,otto mazur,universal soldier ii brothers in arms,0.0,9.0,0.0,0.0,0.0,0.0,70
Gary Busey,highway patrolman,fear and loathing in las vegas,0.0,89.0,49.0,12.0,0.19696145124716555,0.47634920634920636,70
Gary Busey,sheriff larson,the girl next door,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,bill dayton,lost highway,0.0,87.0,61.0,6.0,0.14166666666666666,0.3861111111111111,70
Gary Busey,art dacy,the rage,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,mr turner,lethal tender,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,plato,platos run,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,nelson keece,diary of a serial killer,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,vic mulvey,suspicious minds,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,frank morrisey,the chain,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,cmdr bill mckay,steel sharks,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,jack rushton,man with a gun,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,drake sabitch,black sheep,0.0,70.0,28.0,6.0,0.1752083333333333,0.7178095238095239,70
Gary Busey,books dad,sticks and stones,0.0,0.0,0.0,1.0,0.45,0.625,70
Gary Busey,major nathan wheeler,carried away,0.0,40.0,64.0,6.0,0.246875,0.5041666666666667,70
Gary Busey,foreman,livers aint cheap,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,doc hawkins,surviving the game,0.0,47.0,24.0,2.0,0.0,0.0,70
Gary Busey,frank vail,warriors,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,sgt vince banger,chasers,0.0,21.0,33.0,0.0,0.0,0.0,70
Gary Busey,ty moncrief,drop zone,0.0,32.0,41.0,3.0,0.33333333333333337,0.75,70
Gary Busey,dwight meadows,breaking point,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,chet steadman,rookie of the year,0.0,52.0,35.0,2.0,0.02113095238095238,0.6999999999999998,70
Gary Busey,eddie lomax,the firm,0.0,64.0,75.0,12.0,0.06045053711720377,0.4032706028539362,70
Gary Busey,ozzy decker,canvas,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,lenny,south beach,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,jim `flash` gordon,chrome soldiers,0.0,0.0,0.0,1.0,-0.2,0.4,70
Gary Busey,cmdr krill,under siege,0.0,62.0,79.0,5.0,0.03402777777777779,0.75625,70
Gary Busey,clint hornby,my heroes have always been cowboys,0.0,81.0,33.0,1.0,0.375,0.5,70
Gary Busey,fbi agent angelo pappas,point break,0.0,79.0,69.0,13.0,0.3416666666666667,0.677116402116402,70
Gary Busey,justice hayden parker,wild texas wind,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,peter keyes,predator 2,0.0,44.0,31.0,3.0,0.09999999999999998,0.8,70
Gary Busey,tom sykes,hider in the house,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,ted andrews,act of piracy,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,frank weston,the neon empire,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,tony oneil,a dangerous life,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,frank mcbain,bulletproof,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,mr joshua,lethal weapon,0.0,86.0,81.0,15.0,0.020599489795918365,0.5829810495626823,70
Gary Busey,bart,half a lifetime,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,jack,lets get harry,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,buck matthews,eye of the tiger,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,the ballplayer,insignificance,0.0,66.0,71.0,2.0,0.1,0.6,70
Gary Busey,uncle red,silver bullet,0.0,56.0,45.0,2.0,-0.34375,0.8625,70
Gary Busey,paul w bryant,the bear,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,james,didnt you hear?,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,dell,dc cab,0.0,53.0,14.0,2.0,-0.0005208333333333176,0.4395833333333333,70
Gary Busey,karl westover,barbarosa,0.0,72.0,100.0,0.0,0.0,0.0,70
Gary Busey,wes,foolin around,0.0,0.0,0.0,1.0,0.75,0.95,70
Gary Busey,frankie,carny,0.0,52.0,50.0,2.0,-0.125,0.5166666666666666,70
Gary Busey,leroy smith,big wednesday,0.0,87.0,67.0,0.0,0.0,0.0,70
Gary Busey,willy darin,straight time,0.0,83.0,75.0,1.0,0.26,0.76,70
Gary Busey,leroy smith,summer of innocence,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,gibson,the gumball rally,0.0,65.0,30.0,4.0,0.1416666666666667,0.5189814814814815,70
Gary Busey,bobbie ritchie,a star is born,0.0,64.0,36.0,9.0,0.035710227272727296,0.6169656385281386,70
Gary Busey,unknown,you and me,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,jimmy feedek,the execution of private slovik,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,william bright,the law,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,curly,thunderbolt and lightfoot,0.0,73.0,90.0,7.0,0.38611111111111107,0.6638888888888889,70
Gary Busey,zeb,lolly madonna xxx,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,giblets,hex,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,david lee birdsong,bloodsport,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,wayne jackson,hard driver,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,wayne jackson,the last american hero,0.0,49.0,80.0,0.0,0.0,0.0,70
Gary Busey,basil crabtree,dirty little billy,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,hank allan,the magnificent seven ride!,0.0,0.0,0.0,0.0,0.0,0.0,70
Gary Busey,henry,angels hard as they come,0.0,0.0,0.0,0.0,0.0,0.0,70
James Woods,victor,bling,0.0,32.0,33.0,1.0,0.0,0.25,100
James Woods,lt falton,jamesy boy,0.0,58.0,26.0,4.0,0.023958333333333345,0.44375,100
James Woods,jack dudman,jobs,0.0,40.0,28.0,24.0,0.043518518518518526,0.6217105263157895,100
James Woods,marys father,mary and martha,0.0,64.0,56.0,7.0,0.23689625850340137,0.5788066893424036,100
James Woods,capt verona,officer down,0.0,0.0,0.0,1.0,-0.1,0.5,100
James Woods,walker,white house down,0.0,62.0,52.0,31.0,0.005258641422434523,0.4611052589385923,100
James Woods,dick fuld,too big to fail,0.0,76.0,77.0,14.0,0.23899267399267396,0.521547619047619,100
James Woods,tom heddon,straw dogs,0.0,34.0,42.0,24.0,0.0046933621933622025,0.6026927166400851,100
James Woods,owlman,justice league crisis on two earths,0.0,0.0,0.0,0.0,0.0,0.0,100
James Woods,unknown,mia and the migoo,0.0,0.0,0.0,0.0,0.0,0.0,100
James Woods,agent grosslight,an american carol,0.0,47.0,12.0,10.0,-0.1569915674603175,0.5512323633156967,100
James Woods,reggie belafonte,surfs up,0.0,70.0,79.0,29.0,0.23181944444444444,0.537011316872428,100
James Woods,vaughn stevens,end game,0.0,0.0,0.0,1.0,0.35000000000000003,0.5666666666666668,100
James Woods,jallak,ark,0.0,0.0,0.0,0.0,0.0,0.0,100
James Woods,mr joyce,pretty persuasion,0.0,62.0,33.0,18.0,-0.016736111111111104,0.6896078431372549,100
James Woods,tommy athens,be cool,0.0,42.0,30.0,20.0,-0.025330537518037526,0.6304491341991342,100
James Woods,grab takit,the easter egg escapade,0.0,0.0,0.0,0.0,0.0,0.0,100
James Woods,rudolph rudy giuliani,rudy the rudy giuliani story,0.0,0.0,0.0,1.0,0.4166666666666667,0.8666666666666667,100
James Woods,pops,this girls life,0.0,44.0,50.0,2.0,0.5,0.375,100
James Woods,walter obrien,northfork,0.0,66.0,56.0,20.0,0.1747979797979798,0.5442929292929293,100
James Woods,gloomius maximus,rolie polie olie the great defender of fun,0.0,0.0,0.0,0.0,0.0,0.0,100
James Woods,dr turner,john q,0.0,78.0,23.0,22.0,0.0071851851851851885,0.5948194444444445,100
James Woods,falcon,stuart little 2,0.0,41.0,81.0,23.0,0.23261097820308352,0.6011341991341992,100
James Woods,mr donofrio,riding in cars with boys,0.0,66.0,49.0,21.0,0.009789377289377284,0.6012212192569335,100
James Woods,general hein,final fantasy the spirits within,0.0,48.0,45.0,22.0,-0.04758838383838384,0.4508541666666666,100
James Woods,dr wilhelm von huber,race to space,0.0,37.0,71.0,1.0,0.35,0.95,100
James Woods,priest,scary movie 2,0.0,52.0,15.0,20.0,-0.06611640211640211,0.45558201058201053,100
James Woods,benedict,recess schools out,0.0,56.0,60.0,16.0,0.2171744921744922,0.4856137909709338,100
James Woods,dennis barrie,dirty pictures,0.0,67.0,40.0,0.0,0.0,0.0,100
James Woods,dr harvey mandrake,any given sunday,0.0,73.0,52.0,23.0,0.06583333333333334,0.5838541666666667,100
James Woods,alan mann,true crime,0.0,49.0,54.0,6.0,0.04999999999999999,0.8500000000000001,100
James Woods,hades,hercules zero to hero,0.0,0.0,0.0,0.0,0.0,0.0,100
James Woods,col robert moore,the generals daughter,0.0,46.0,21.0,18.0,-0.12769097222222223,0.5322916666666666,100
James Woods,mr lisbon,the virgin suicides,0.0,81.0,77.0,21.0,0.17181372549019608,0.6208641975308642,100
James Woods,mel,another day in paradise,0.0,62.0,58.0,12.0,0.22339127886002888,0.6689844877344877,100
James Woods,jack crow,john carpenters vampires,0.0,47.0,40.0,6.0,-0.17797619047619043,0.530952380952381,100
James Woods,uncle sam,kicked in the head,0.0,43.0,20.0,2.0,0.25,0.25,100
James Woods,michael kitz,contact,0.0,78.0,66.0,19.0,0.11331501831501832,0.5376105442176871,100
James Woods,hades; lord of the underworld,hercules,0.0,76.0,84.0,14.0,0.28853535353535353,0.6212794612794613,100
James Woods,byron de la beckwith,ghosts of mississippi,0.0,62.0,43.0,8.0,0.1,0.2,100
James Woods,carl panzram,killer a journal of murder,0.0,0.0,0.0,1.0,0.5,0.8,100
James Woods,reggie makeshift,for better or worse,0.0,0.0,0.0,0.0,0.0,0.0,100
James Woods,temple rayburn,the summer of ben tyler,0.0,0.0,0.0,0.0,0.0,0.0,100
James Woods,danny davis,indictment the mcmartin trial,0.0,0.0,0.0,0.0,0.0,0.0,100
James Woods,weston tate,curse of the starving class,0.0,0.0,0.0,0.0,0.0,0.0,100
James Woods,lester diamond,casino,0.0,93.0,80.0,17.0,0.18806860269360268,0.6250053511303512,100
James Woods,hr haldeman,nixon,0.0,74.0,74.0,18.0,0.08180375180375181,0.645909090909091,100
James Woods,jack benyon,the getaway,0.0,28.0,32.0,3.0,-0.43333333333333335,0.525,100
James Woods,paul clark,janes house,0.0,0.0,0.0,0.0,0.0,0.0,100
James Woods,ned trent,the specialist,0.0,29.0,7.0,7.0,-0.11145833333333333,0.3852678571428571,100
James Woods,matt coler,next door,0.0,0.0,0.0,0.0,0.0,0.0,100
James Woods,roy marcus cohn,citizen cohn,0.0,0.0,0.0,1.0,0.0,0.0,100
James Woods,gabriel caine,diggstown,0.0,77.0,60.0,1.0,-0.2125,0.5875,100
James Woods,joseph scott,chaplin,0.0,81.0,59.0,13.0,0.09178571428571428,0.6790674603174602,100
James Woods,jack russell,straight talk,0.0,58.0,42.0,1.0,-0.0871933621933622,0.4658369408369409,100
James Woods,walter farmer,the boys,0.0,0.0,0.0,0.0,0.0,0.0,100
James Woods,detective lt john moss,the hard way,0.0,52.0,77.0,3.0,0.23611111111111108,0.5972222222222222,100
James Woods,robert,women & men stories of seduction,0.0,0.0,0.0,0.0,0.0,0.0,100
James Woods,bill wilson,my name is bill w,0.0,0.0,0.0,0.0,0.0,0.0,100
James Woods,eddie dodd,true believer,0.0,63.0,95.0,6.0,0.10312499999999998,0.4305555555555556,100
James Woods,michael spector,immediate family,0.0,55.0,50.0,1.0,-0.019999999999999997,0.38,100
James Woods,lloyd hopkins,cop,0.0,48.0,83.0,4.0,0.16444444444444442,0.726111111111111,100
James Woods,lenny brown,the boost,0.0,51.0,40.0,2.0,-0.18333333333333335,0.55,100
James Woods,himself,crimes of passion,0.0,0.0,0.0,0.0,0.0,0.0,100
James Woods,cleve,best seller,0.0,55.0,73.0,1.0,0.3964285714285714,0.5071428571428572,100
James Woods,james b `jim` stockdale,in love and war,0.0,0.0,0.0,0.0,0.0,0.0,100
James Woods,dj,promise,0.0,0.0,0.0,0.0,0.0,0.0,100
James Woods,robert k tannenbaum,badge of the assassin,0.0,0.0,0.0,0.0,0.0,0.0,100
James Woods,joshua shapiro,joshua then and now,0.0,0.0,0.0,0.0,0.0,0.0,100
James Woods,dick morrison,cats eye,0.0,50.0,67.0,6.0,0.5192460317460318,0.5128968253968255,100
James Woods,jake wise,against all odds,0.0,45.0,70.0,1.0,0.6,0.25,100
James Woods,maximilian max bercovicz,once upon a time in america,0.0,93.0,87.0,16.0,0.10998412698412699,0.6316984126984126,100
James Woods,max renn,videodrome,0.0,80.0,80.0,6.0,-0.035952380952380965,0.5051521164021164,100
James Woods,charles pratt,split image,0.0,0.0,0.0,1.0,0.016666666666666666,0.03333333333333333,100
James Woods,fast-walking,fast-walking,0.0,0.0,0.0,0.0,0.0,0.0,100
James Woods,aldo mercer,eyewitness,0.0,38.0,75.0,5.0,0.027861111111111107,0.47658333333333336,100
James Woods,the fiddler,the black marble,0.0,50.0,40.0,1.0,0.39999999999999997,0.55,100
James Woods,danny corelli,and your name is jonah,0.0,0.0,0.0,0.0,0.0,0.0,100
James Woods,gregory ulas powell,the onion field,0.0,64.0,85.0,6.0,-0.09922979797979797,0.6336309523809524,100
James Woods,alfred browning,the gift of love,0.0,0.0,0.0,0.0,0.0,0.0,100
James Woods,harold bloomguard,the choirboys,0.0,40.0,44.0,1.0,0.7,0.9,100
James Woods,capt sammy berg,raid on entebbe,0.0,0.0,0.0,0.0,0.0,0.0,100
James Woods,crainpool,alex and the gypsy,0.0,0.0,0.0,1.0,-0.025,0.325,100
James Woods,asst disty atty joseph ryan,the disappearance of aimee,0.0,0.0,0.0,0.0,0.0,0.0,100
James Woods,leonard lenny schoenfeld,f scott fitzgerald in hollywood,0.0,0.0,0.0,0.0,0.0,0.0,100
James Woods,quentin,night moves,0.0,71.0,83.0,6.0,0.3520974025974026,0.4643777056277056,100
James Woods,larry,distance,0.0,0.0,0.0,0.0,0.0,0.0,100
James Woods,walter the addict,foster and laurie,0.0,0.0,0.0,0.0,0.0,0.0,100
James Woods,bank officer,the gambler,0.0,77.0,78.0,1.0,0.375,0.6666666666666666,100
James Woods,frankie mcveigh,the way we were,0.0,81.0,63.0,9.0,0.16645833333333337,0.5768055555555556,100
James Woods,rick,a great american tragedy,0.0,0.0,0.0,0.0,0.0,0.0,100
James Woods,reporter,footsteps,0.0,0.0,0.0,0.0,0.0,0.0,100
James Woods,lt wyatt,hickey & boggs,0.0,57.0,67.0,2.0,-0.06289682539682538,0.5761904761904761,100
James Woods,bill schmidt,the visitors,0.0,0.0,0.0,1.0,0.2,0.2,100
Jean Dujardin,unknown,the dreyfus affair,0.0,82.0,77.0,11.0,0.15918634395907122,0.5083116883116884,103
Jean Dujardin,georges,deerskin,0.0,71.0,87.0,15.0,-0.11181972789115645,0.5940145502645503,103
Jean Dujardin,capitaine neuville,le retour du heros,0.0,80.0,80.0,3.0,0.1314814814814815,0.6787037037037038,103
Jean Dujardin,jacques pora,i feel good,0.0,0.0,0.0,2.0,0.34,0.72,103
Jean Dujardin,georges,sahara,0.0,0.0,0.0,0.0,0.0,0.0,103
Jean Dujardin,jean,everyones life,0.0,0.0,0.0,1.0,0.1875,0.625,103
Jean Dujardin,brice agostini,brice 3,0.0,0.0,0.0,0.0,0.0,0.0,103
Jean Dujardin,alexandre,up for love,0.0,47.0,39.0,7.0,0.21408333333333332,0.6742500000000001,103
Jean Dujardin,unknown,tourner pour vivre,0.0,0.0,0.0,0.0,0.0,0.0,103
